,P.Name,PSI_P_RADIUS,PSI_P_DENSITY,PSI_P_ESCAPE,PSI_P_TEMP_SURF,PSI_Interior,PSI_Surface,PSI_Global
4345,Kepler-846 b,0.729577,0.591442,0.822227,0.055553,0.6568884837124183,0.21372219475524765,0.37468873541709896
4346,Kepler-847 b,0.952801,0.959996,0.928975,0.004814,0.9563917339646971,0.06687365437898544,0.2528980234562416
4347,Kepler-848 b,0.842075,0.821933,0.870331,0.001747,0.8319430455115302,0.03899318218612069,0.1801113731614614
4349,Kepler-85 b,0.797755,0.728295,0.851158,0.01603,0.7622342013613664,0.11680780256472595,0.29838716812339644
4350,Kepler-85 c,0.768446,0.639015,0.604432,0.02839,0.7007485431237085,0.13099551320560562,0.3029767565912782
4351,Kepler-85 d,0.947253,0.957458,0.92137,0.04753,0.9523418308958186,0.20926709273079702,0.4464233486697266
4352,Kepler-85 e,0.931128,0.431844,0.867035,0.073865,0.6341151630674037,0.2530682522067911,0.40059258107869666
4353,Kepler-850 b,0.828455,0.792796,0.864411,0.005718,0.810429398640005,0.07030435333604883,0.23869795725122675
4354,Kepler-851 b,0.846081,0.833022,0.871218,0.020482,0.8395261084576227,0.13358251036718843,0.33488207638893686
4356,Kepler-853 b,0.844071,0.827459,0.870771,0.002627,0.8357237256348535,0.0478279773459008,0.1999274253750485
4363,Kepler-861 b,0.754865,0.642032,0.832511,0.009231,0.696166277321733,0.08766361298166987,0.24703937157065117
4364,Kepler-862 b,0.763845,0.660372,0.836174,0.002713,0.7102266190026955,0.04762919337969099,0.183922595077069
4366,Kepler-864 b,0.739131,0.61051,0.82605,0.004365,0.6717491100180185,0.0600475499083851,0.20084045461440342
4367,Kepler-865 b,0.72824,0.589639,0.821346,0.038314,0.6552852091723115,0.17739518213299932,0.34094638732531357
4368,Kepler-866 b,0.85633,0.861397,0.873564,0.008922,0.858859763296663,0.08828328272102255,0.27535969076978173
4370,Kepler-868 b,0.785996,0.704288,0.846024,0.004202,0.7440212032247469,0.05962376076699624,0.21062132424482807
4376,Kepler-872 b,0.794346,0.718529,0.850693,0.002561,0.755487019765396,0.046675740733275996,0.18778422793707936
4380,Kepler-876 b,0.893912,0.938967,0.891901,0.010703,0.916162577768815,0.09770371744718827,0.2991863794259557
4381,Kepler-877 b,0.776288,0.685311,0.841556,0.063973,0.7293824138049944,0.23202771814591464,0.4113841721930149
4382,Kepler-878 b,0.804695,0.744716,0.853421,0.069523,0.7741248230227474,0.24358240532312672,0.43423862842015865
4386,Kepler-881 b,0.828455,0.792796,0.864411,0.003341,0.810429398640005,0.05374008886297082,0.20869247207333058
4387,Kepler-882 b,0.939095,0.954845,0.910582,0.005827,0.946937255194345,0.07284202985914108,0.26263440714727304
4388,Kepler-883 b,0.828455,0.792796,0.864411,0.009054,0.810429398640005,0.08846681408302212,0.26776128722595566
4389,Kepler-884 b,0.939095,0.954845,0.910582,0.013171,0.946937255194345,0.10951381429755791,0.32202905259742126
4390,Kepler-885 b,0.726909,0.585789,0.821312,0.012986,0.6525452445623982,0.10327418666830546,0.2595979187059329
4391,Kepler-886 b,0.875672,0.897864,0.884081,0.006337,0.8866985759591587,0.07484932395820286,0.2576214062636182
4392,Kepler-887 b,0.81909,0.774532,0.859787,0.014051,0.7964994763840086,0.10991299803480932,0.2958811338739295
4393,Kepler-887 c,0.964171,0.980072,0.94955,0.00328,0.9720889878565645,0.05580792058480588,0.23291686292680372
4394,Kepler-888 b,0.832284,0.803552,0.865157,0.186717,0.8177918272812464,0.4019197924574006,0.5733120629240562
4395,Kepler-889 b,0.975923,0.985037,0.965557,0.001262,0.9804694101046703,0.03490749108715778,0.18500196537999164
4401,Kepler-895 b,0.873463,0.897616,0.881533,0.012696,0.8854571498429498,0.10579197969600532,0.3060625178257999
4403,Kepler-897 b,0.740524,0.612302,0.827011,0.004587,0.6733678981418701,0.061591391094860004,0.20365084228939437
4404,Kepler-898 b,0.882391,0.915082,0.886232,0.038461,0.8985878482719427,0.18462223309233372,0.4073073718674893
4408,Kepler-9 d,0.854252,0.855648,0.87308,0.000801,0.85494971506867,0.026444982132722266,0.15036332644420639
4409,Kepler-90 i,0.918253,0.996881,0.901612,0.013557,0.9567596191797604,0.11055837319714866,0.32523497203904406
4410,Kepler-900 b,0.7811,0.693255,0.844311,0.032214,0.7358678417351855,0.16492008535651442,0.34836674248567534
4411,Kepler-901 b,0.9083,0.977047,0.896305,0.023523,0.9420465965651593,0.14520255684732278,0.3698480424317256
4413,Kepler-903 b,0.792656,0.720317,0.848022,0.005431,0.7556213284125852,0.06786462614646897,0.22645078706204214
4415,Kepler-904 b,0.830363,0.798155,0.864781,0.001592,0.8140997360673936,0.037104330636732956,0.1738005344592519
4416,Kepler-905 b,0.898638,0.9511,0.893459,0.008593,0.9244969452626656,0.08762130555407173,0.2846148789586833
4417,Kepler-906 b,0.777883,0.686974,0.842833,0.076025,0.7310166865687814,0.25313312470911425,0.4301680347092969
4418,Kepler-907 b,0.947253,0.957458,0.92137,0.010209,0.9523418308958186,0.09698590789387909,0.3039140291180222
4419,Kepler-908 b,0.941793,0.955399,0.914043,0.000333,0.948571605313484,0.01744638412393812,0.12864347863517864
4420,Kepler-909 b,0.88695,0.927095,0.887598,0.012121,0.9068003695687381,0.10372355257124584,0.30668641281378634
4422,Kepler-910 b,0.941766,0.925774,0.904008,0.000506,0.933735763952522,0.02138756760363366,0.14131644198558455
4425,Kepler-913 b,0.784355,0.699555,0.845833,0.033604,0.7407425072351391,0.16859232524643583,0.3533885987176821
4427,Kepler-914 b,0.905858,0.97017,0.895687,0.002319,0.9374626690487468,0.045575192298003525,0.20670036626502689
4428,Kepler-915 b,0.880135,0.90912,0.885568,0.001258,0.8945101068182517,0.033377305822968995,0.1727898648561583
4429,Kepler-916 b,0.832284,0.803552,0.865157,0.112027,0.8177918272812464,0.31132128619643085,0.5045750722242698
4430,Kepler-917 b,0.808228,0.754875,0.853943,0.00023,0.7810960962007172,0.014014524251646933,0.10462643156999907
4431,Kepler-918 b,0.836163,0.814462,0.865925,0.005131,0.825241170389602,0.06665629133847757,0.23453681134950974
4432,Kepler-919 b,0.757825,0.645534,0.834698,0.010681,0.6994296273035623,0.0944214453289082,0.2569847394610465
4435,Kepler-92 d,0.784355,0.702668,0.844671,0.036264,0.7423888193797101,0.17501756810103378,0.36045954801230395
4436,Kepler-920 b,0.736366,0.604703,0.825049,0.010483,0.6672950841254565,0.09299993906987251,0.24911523872556032
4439,Kepler-922 b,0.896267,0.94502,0.892672,0.000482,0.9203207268881866,0.020742900086535634,0.13816700360581574
4440,Kepler-923 b,0.905858,0.97017,0.895687,0.003446,0.9374626690487468,0.05555661438568769,0.2282153632105402
4442,Kepler-925 b,0.74617,0.621697,0.830063,0.238317,0.6810959187148312,0.4447674942832491,0.5503901571915535
4443,Kepler-926 b,0.750482,0.631779,0.831265,0.085328,0.6885773503957271,0.26632720461867954,0.4282369448034943
4444,Kepler-927 b,0.840091,0.821001,0.8683,0.015285,0.8304911505193779,0.11520401685705234,0.3093152380728554
4445,Kepler-928 b,0.862645,0.869989,0.878118,0.017388,0.8663092178344866,0.12356664511104928,0.3271802617466168
4446,Kepler-929 b,0.969998,0.982946,0.957621,0.000101,0.976450538485181,0.0098346184979388,0.09799499236240933
4447,Kepler-93 b,0.866928,0.913805,0.810156,0.005493,0.8900579425183509,0.0667097212406108,0.2436709199584365
4449,Kepler-930 b,0.774702,0.680715,0.841399,0.085649,0.7261895564726885,0.26844921857029125,0.44152578516888413
4450,Kepler-931 b,0.915737,0.989949,0.900909,0.019616,0.9521202273941038,0.13293694348825688,0.35576952211103785
4451,Kepler-932 b,0.9083,0.977047,0.896305,0.00224,0.9420465965651593,0.044807624351219516,0.20545284135352448
4452,Kepler-933 b,0.732272,0.597147,0.823163,0.030317,0.6612669869152701,0.15797415190783587,0.3232075052386466
4453,Kepler-934 b,0.7811,0.696296,0.843171,0.306826,0.7374800374247428,0.5086322691748922,0.612459096517091
4454,Kepler-935 b,0.913239,0.990209,0.897818,0.020545,0.9509455699202768,0.13581484016851766,0.3593779634141225
4455,Kepler-936 b,0.891575,0.939228,0.889017,0.024099,0.9150913637992656,0.14637083276049226,0.365981809617955
4458,Kepler-938 b,0.762327,0.655964,0.836054,0.171593,0.7071485474976243,0.3787624770512517,0.5175338979172234
4459,Kepler-939 b,0.834217,0.808988,0.865538,0.008656,0.8215056557297704,0.08655689994448738,0.2666589260587994
4464,Kepler-942 b,0.774702,0.680715,0.841399,0.29562,0.7261895564726885,0.4987327664992546,0.6018093772138239
4468,Kepler-946 b,0.804695,0.744716,0.853421,0.012141,0.7741248230227474,0.10179088545149806,0.28071133070374926
4469,Kepler-947 b,0.754865,0.642032,0.832511,0.039145,0.696166277321733,0.18052324807348222,0.354505567771994
4470,Kepler-948 b,0.817252,0.769317,0.85947,0.01185,0.7929223523674938,0.10091937128222708,0.2828802313286526
4477,Kepler-953 c,0.950016,0.959014,0.925255,0.016409,0.9545043971737375,0.12321732546602365,0.3429453002525434
4478,Kepler-954 b,0.749037,0.630007,0.830226,0.087887,0.6869487268049923,0.27012232869942465,0.4307669785181652
4482,Kepler-958 b,0.784355,0.699555,0.845833,0.023743,0.7407425072351391,0.14171313601427354,0.32399528342148326
4485,Kepler-960 b,0.753396,0.637765,0.832415,0.011999,0.6931735712936552,0.0999407203546182,0.26320384884319453
4487,Kepler-962 b,0.797755,0.728295,0.851158,0.030395,0.7622342013613664,0.16084448206264335,0.350144492072061
4489,Kepler-964 b,0.776288,0.685311,0.841556,0.039477,0.7293824138049944,0.18226932328836906,0.36461491876042795
4492,Kepler-967 b,0.744747,0.619935,0.829052,0.092859,0.6794812222902117,0.2774616003485888,0.43420035391908346
4494,Kepler-968 b,0.794346,0.725209,0.848233,0.014619,0.7589906905318404,0.11135671612884425,0.2907210189683395
4495,Kepler-968 c,0.844071,0.827459,0.870771,0.026882,0.8357237256348535,0.1529969477538686,0.35757961237691405
4496,Kepler-969 b,0.782723,0.69486,0.845644,0.161213,0.737484171884387,0.3692273096237601,0.5218230511150105
4497,Kepler-969 c,0.996115,0.987378,0.991089,0.002525,0.9917368786477591,0.05002499100449694,0.22273667958641663
4498,Kepler-97 b,0.884662,0.959365,0.846612,0.001781,0.9212566198568127,0.038830606124550776,0.18913739171643162
4501,Kepler-971 b,0.774702,0.680715,0.841399,0.023245,0.7261895564726885,0.13985106275963724,0.3186822574880112
4503,Kepler-973 b,0.799474,0.733236,0.851395,0.214002,0.7656390258235274,0.4268491920924766,0.5716750821990089
4504,Kepler-974 b,0.866928,0.881068,0.87941,0.067916,0.8739694039862036,0.2443890536828522,0.4621564189621893
4505,Kepler-975 b,0.884662,0.921073,0.886909,0.004468,0.9026839326840819,0.0629500549006909,0.23837785786526927
4510,Kepler-98 b,0.794346,0.590459,0.900324,0.001097,0.68485673305736,0.03142698566518908,0.14670713252088965
4512,Kepler-981 b,0.750482,0.631779,0.831265,0.005259,0.6885773503957271,0.0661182473678787,0.21337180597582048
4513,Kepler-982 b,0.757825,0.645534,0.834698,0.008191,0.6994296273035623,0.08268622205664013,0.24048532902490205
4514,Kepler-983 b,0.743332,0.615844,0.828977,0.116256,0.6765918653132034,0.31044089632649885,0.45830315852615355
4515,Kepler-984 b,0.776288,0.685311,0.841556,0.115157,0.7293824138049944,0.3113054196315895,0.4765088649767866
4517,Kepler-986 b,0.743332,0.615844,0.828977,0.138351,0.6765918653132034,0.33865882083152654,0.47867922797127144
4519,Kepler-988 b,0.782723,0.69486,0.845644,0.203652,0.737484171884387,0.414990472044841,0.5532168694245507
4520,Kepler-989 b,0.763845,0.660372,0.836174,0.024639,0.7102266190026955,0.14353567913936938,0.31928491994049774
4521,Kepler-99 b,0.884662,0.681033,0.749379,0.016334,0.7761984384459942,0.1106361450250324,0.2930453941015192
4523,Kepler-990 c,0.875672,0.903559,0.882139,0.000157,0.8895062206910078,0.0117684248308769,0.10231367012672121
4525,Kepler-992 b,0.85633,0.8513,0.877054,0.110827,0.8538112958962303,0.31177117194827364,0.5159396751018882
4527,Kepler-994 b,0.860526,0.862671,0.878117,0.006752,0.861597832486828,0.07700029859682364,0.257571913010448
4529,Kepler-996 b,0.796045,0.723393,0.850924,0.001695,0.7588500383376151,0.037977838011134864,0.1697630225659564
4530,Kepler-997 b,0.91076,0.983262,0.897172,0.000552,0.9463169126249409,0.022253964680478848,0.14511823851637404
4531,Kepler-998 b,0.749037,0.630007,0.830226,0.003675,0.6869487268049923,0.05523658705966544,0.1947940018421776
4532,Kepler-999 b,0.74617,0.621697,0.830063,0.001783,0.6810959187148312,0.03847079839306691,0.16187125679137407
4533,L 168-9 b,0.903433,0.721824,0.786433,0.010714,0.8075392385463384,0.09179239163460118,0.27226082723181666
4534,L 98-59 b,0.953621,0.772979,0.865452,0.072904,0.8585621741953229,0.25118700724360726,0.46439171296297677
4535,L 98-59 c,0.903433,0.898373,0.917065,0.134388,0.9008994475017731,0.35105915629705486,0.5623779867210801
4536,L 98-59 d,0.875672,0.690341,0.957603,0.303764,0.7775038804739176,0.5393378511582513,0.6475625623536343
4537,L 98-59 e,0.869091,0.887468,0.879794,0.566483,0.8782314339557654,0.7059662488405518,0.7874018993142007
4538,LHS 1140 b,0.854252,0.803057,0.757464,0.461185,0.8282590466538835,0.5910423291440301,0.699668604461373
4539,LHS 1140 c,0.955609,0.943756,0.92694,0.332867,0.9496640076384911,0.5554707345846405,0.7262992247906824
4540,LHS 1478 b,0.936418,0.899008,0.888412,0.081188,0.9175223557734166,0.2685672978156499,0.49640356543392783
4544,LHS 3844 b,0.923344,0.987644,0.902555,0.0243,0.9549529629966075,0.14809485642654846,0.3760633217279899
4546,LP 791-18 b,0.967072,0.981304,0.953502,0.079471,0.9741620100825119,0.27527396797009335,0.5178430669238849
4547,LP 791-18 c,0.750482,0.631779,0.831265,0.539729,0.6885773503957271,0.6698192496375421,0.6791335392685837
4551,LTT 1445 A b,0.923344,0.859007,0.858848,0.244441,0.8905947223108837,0.4581895502605881,0.6387966775743884
4552,LTT 1445 A c,0.961293,0.983606,0.94722,0.130686,0.9723855010015318,0.351835747075251,0.5849102317364744
4553,LTT 3780 b,0.915737,0.94758,0.879889,0.014633,0.9315224454944712,0.1134698891204182,0.325114977513246
4554,LTT 3780 c,0.751935,0.818712,0.764613,0.46246,0.7846134129110972,0.5946452118532529,0.6830568125298386
4721,Proxima Cen b,0.978923,0.989383,0.970668,0.722356,0.9841391032313471,0.8373576618196074,0.9077865489128191
4735,Ross 128 b,0.969998,0.987782,0.959228,0.762546,0.9788496127781837,0.8552517024174813,0.9149660090622131
4737,Ross 508 b,0.82094,0.779385,0.860252,0.875493,0.7998926939908878,0.8678390428161203,0.8331735172871615
4746,TOI-1062 b,0.756341,0.928407,0.732951,0.008162,0.8379691395194695,0.07734562729721702,0.2545844629034587
4747,TOI-1062 c,0.664761,0.472717,0.794551,0.02053,0.5605745495801607,0.12771895720682971,0.2675742829740302
4749,TOI-1064 c,0.70896,0.212707,0.989425,0.064148,0.3883307285291753,0.2519318060507645,0.31278245120748743
4750,TOI-1075 b,0.826558,0.718326,0.696137,0.002621,0.7705440298308722,0.0427150450895232,0.18142167174207335
4755,TOI-1201 b,0.737745,0.598918,0.829048,0.041889,0.6647170525193407,0.18635447854022721,0.35195596272692775
4759,TOI-1235 b,0.844071,0.895963,0.777221,0.028652,0.8696300278698983,0.1492277993270691,0.3602401633462914
4768,TOI-1260 b,0.74617,0.78918,0.768024,0.016168,0.7673737294174202,0.11143344216167783,0.2924228036481203
4770,TOI-1266 b,0.743332,0.989271,0.691285,0.299583,0.857529469448135,0.4550793712694523,0.6246951030714778
4771,TOI-1266 c,0.869091,0.719598,0.93903,0.535613,0.7908199197149752,0.7091943847704943,0.748895884904246
4782,TOI-1411 b,0.91076,0.983262,0.897172,0.006261,0.9463169126249409,0.074947941212551,0.2663165491212606
4785,TOI-1442 b,0.955609,0.960343,0.932513,0.007565,0.9579730757630927,0.08399083786342412,0.28365641414208076
4786,TOI-1444 b,0.901027,0.820207,0.818581,0.000171,0.8596677570951466,0.011831202432550971,0.10085089617316119
4788,TOI-1452 b,0.848103,0.981778,0.810735,0.63441,0.9124959545850053,0.717173891988547,0.8089612321820698
4789,TOI-1468 b,0.928513,0.77496,0.835623,0.046829,0.8482690814122603,0.19781655508829388,0.409636018280723
4790,TOI-1468 c,0.784355,0.852482,0.791313,0.561679,0.8177093121091382,0.6666812540689891,0.738343734083801
4798,TOI-1634 b,0.826558,0.914135,0.8202,0.013806,0.8692442679304823,0.10641278682564423,0.30413599751213205
4801,TOI-1685 b,0.842075,0.857468,0.857976,0.006922,0.8497366451436587,0.07706432295167459,0.25589915835192467
4803,TOI-1693 b,0.898638,0.9511,0.893459,0.031502,0.9244969452626656,0.1677669377976483,0.3938274006592196
4804,TOI-1695 b,0.789307,0.781181,0.82203,0.046696,0.7852334885669358,0.1959222112982599,0.39223039334743165
4813,TOI-178 b,0.958439,0.986217,0.953791,0.0082,0.97222879779556,0.08843690519234604,0.29322500919245365
4814,TOI-178 c,0.848103,0.987444,0.81263,0.017457,0.9151252475655997,0.11910533955285128,0.3301458819138713
4816,TOI-178 e,0.763845,0.504429,0.900829,0.078929,0.620729868384791,0.26664870549282627,0.4068375792199351
4817,TOI-178 f,0.753396,0.77137,0.782856,0.133639,0.7623300286096567,0.3234502944565053,0.4965640665884208
4820,TOI-1807 b,0.933763,0.861428,0.872296,0.000305,0.8968665416682685,0.016311047789765068,0.12094971278259595
4823,TOI-1860 b,0.920789,0.996901,0.902581,0.000572,0.9580894921086442,0.022721714988090138,0.14754469279773044
4828,TOI-2048 b,0.784355,0.699555,0.845833,0.047255,0.7407425072351391,0.19992458181774445,0.38482806029915845
4829,TOI-206 b,0.923344,0.989914,0.903317,0.014318,0.9560497646127004,0.11372639450013353,0.3297394315093416
4833,TOI-2081 b,0.787646,0.709059,0.846218,0.192728,0.7473202025330239,0.40384390883607496,0.5493639155815602
4835,TOI-2136 b,0.766904,0.74301,0.809064,0.350818,0.7548624649828604,0.5327609354597989,0.6341618350135542
4848,TOI-2257 b,0.76537,0.659381,0.83838,0.694415,0.7104016018914935,0.763009598694538,0.7362358597427766
4849,TOI-2260 b,0.85633,0.8513,0.877054,0.000123,0.8538112958962303,0.010386416225050873,0.09417026864583279
4852,TOI-237 b,0.893912,0.945338,0.889747,0.388616,0.9192654579913248,0.5880220405324956,0.7352199333526654
4854,TOI-2411 b,0.846081,0.833022,0.871218,0.002092,0.8395261084576227,0.042691779723970286,0.18931683415585318
4856,TOI-2427 b,0.824674,0.786314,0.86222,0.005466,0.8052656155803499,0.06865052454278846,0.23512104734766404
4857,TOI-2445 b,0.933763,0.968917,0.908854,0.007895,0.9511776094247594,0.08470774657609538,0.28385227123982776
4865,TOI-270 b,0.944512,0.93794,0.953043,0.089011,0.941220263955255,0.29125815091255386,0.523581964625438
4866,TOI-270 c,0.744747,0.621103,0.828588,0.168235,0.6801210156589782,0.373359749008915,0.5039144884820483
4867,TOI-270 d,0.774702,0.643117,0.855843,0.371269,0.7058498609010276,0.5636913825552063,0.6307784745595718
4877,TOI-411 b,0.840091,0.821001,0.8683,0.002393,0.8304911505193779,0.04558335112735789,0.1945676481902586
4882,TOI-431 b,0.928513,0.797466,0.843614,0.000507,0.8604984300148374,0.020681206396146234,0.13340219501453734
4883,TOI-431 c,0.882391,0.915676,0.88603,0.016692,0.8988794475990649,0.12161255181929206,0.3306282253535501
4887,TOI-451 b,0.808228,0.754875,0.853943,0.001619,0.7810960962007172,0.037182438287449625,0.17042023762907674
4891,TOI-500 b,0.955609,0.941759,0.965169,0.000836,0.9486587248484041,0.02840565584527138,0.16415624646250218
4892,TOI-500 c,0.779487,0.689509,0.843793,0.033798,0.7331188865954826,0.16887426036551573,0.3518592186284204
